timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1900;PEARLS;9996;1;9995.0;25.0;;;10004;1;10005.0;25.0;;;10000.0;-4.0
2000;PEARLS;9996;1;9995.0;30.0;;;10004;1;10005.0;30.0;;;10000.0;-4.0
2100;PEARLS;9996;2;9995.0;20.0;;;10004;2;10005.0;20.0;;;10000.0;-4.0
2200;PEARLS;10002;1;9996.0;1.0;9995.0;25.0;10004;1;10005.0;25.0;;;10003.0;-4.0
2300;PEARLS;9996;2;9995.0;28.0;;;10004;2;10005.0;28.0;;;10000.0;-4.0
2400;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;-4.0
2500;PEARLS;9995;21;;;;;9998;1;10005.0;21.0;;;9996.5;-4.0
2600;PEARLS;9996;1;9995.0;21.0;;;10004;1;10005.0;21.0;;;10000.0;-6.0
2700;PEARLS;9996;1;9995.0;26.0;;;10002;8;10004.0;1.0;10005.0;26.0;9999.0;-6.0
2800;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;-6.0
2900;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;-6.0
3000;PEARLS;10002;3;9996.0;2.0;9995.0;26.0;10004;2;10005.0;26.0;;;10003.0;-6.0
3100;PEARLS;9996;2;9995.0;23.0;;;10004;2;10005.0;23.0;;;10000.0;-6.0
3200;PEARLS;9996;2;9995.0;26.0;;;10004;2;10005.0;26.0;;;10000.0;-6.0
3300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;-10.0
3400;PEARLS;9996;1;9995.0;22.0;;;10004;1;10005.0;22.0;;;10000.0;-20.0
3500;PEARLS;9996;2;9995.0;29.0;;;10004;2;10005.0;29.0;;;10000.0;-20.0
3600;PEARLS;9998;3;9995.0;26.0;;;10005;26;;;;;10001.5;-20.0
3700;PEARLS;9996;2;9995.0;25.0;;;10004;2;10005.0;25.0;;;10000.0;10.0
3800;PEARLS;9995;27;;;;;10002;7;10005.0;27.0;;;9998.5;10.0
3900;PEARLS;9996;1;9995.0;25.0;;;10004;1;10005.0;25.0;;;10000.0;10.0
4000;PEARLS;9998;2;9995.0;27.0;;;10005;27;;;;;10001.5;8.0
4100;PEARLS;9998;8;9995.0;28.0;;;10005;28;;;;;10001.5;8.0
4200;PEARLS;9998;6;9996.0;2.0;9995.0;23.0;10004;2;10005.0;23.0;;;10001.0;8.0
4300;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;20.0
4400;PEARLS;9998;8;9996.0;1.0;9995.0;28.0;10004;1;10005.0;28.0;;;10001.0;20.0
4500;PEARLS;9998;1;9996.0;1.0;9995.0;29.0;10004;1;10005.0;29.0;;;10001.0;20.0
4600;PEARLS;9996;2;9995.0;29.0;;;10004;2;10005.0;29.0;;;10000.0;20.0
4700;PEARLS;9996;1;9995.0;29.0;;;10002;3;10004.0;1.0;10005.0;29.0;9999.0;20.0
4800;PEARLS;9996;2;9995.0;24.0;;;10002;6;10004.0;2.0;10005.0;24.0;9999.0;20.0
4900;PEARLS;10002;1;9996.0;2.0;9995.0;22.0;10004;2;10005.0;22.0;;;10003.0;20.0
5000;PEARLS;9996;1;9995.0;20.0;;;10002;1;10004.0;1.0;10005.0;20.0;9999.0;20.0
5100;PEARLS;9996;2;9995.0;29.0;;;10004;2;10005.0;29.0;;;10000.0;20.0
5200;PEARLS;9996;2;9995.0;25.0;;;10004;2;10005.0;25.0;;;10000.0;20.0
5300;PEARLS;9996;1;9995.0;22.0;;;10004;1;10005.0;22.0;;;10000.0;20.0
5400;PEARLS;9996;1;9995.0;29.0;;;10004;1;10005.0;29.0;;;10000.0;20.0
5500;PEARLS;9998;7;9996.0;2.0;9995.0;28.0;10004;2;10005.0;28.0;;;10001.0;20.0
5600;PEARLS;10000;6;9996.0;2.0;9995.0;30.0;10004;2;10005.0;30.0;;;10002.0;20.0
5700;PEARLS;9995;29;;;;;10002;1;10005.0;29.0;;;9998.5;20.0
5800;PEARLS;9996;2;9995.0;26.0;;;10004;2;10005.0;26.0;;;10000.0;20.0
5900;PEARLS;9998;2;9996.0;1.0;9995.0;28.0;10004;1;10005.0;28.0;;;10001.0;20.0
6000;PEARLS;9996;2;9995.0;21.0;;;10004;2;10005.0;21.0;;;10000.0;20.0
6100;PEARLS;9996;1;9995.0;26.0;;;10004;1;10005.0;26.0;;;10000.0;20.0
6200;PEARLS;9996;2;9995.0;23.0;;;10004;2;10005.0;23.0;;;10000.0;20.0
6300;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;20.0
6400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;20.0
6500;PEARLS;10000;5;9996.0;1.0;9995.0;21.0;10004;1;10005.0;21.0;;;10002.0;20.0
6600;PEARLS;9996;2;9995.0;23.0;;;10004;2;10005.0;23.0;;;10000.0;20.0
6700;PEARLS;9998;3;9996.0;1.0;9995.0;27.0;10004;1;10005.0;27.0;;;10001.0;20.0
6800;PEARLS;9996;1;9995.0;23.0;;;10004;1;10005.0;23.0;;;10000.0;16.0
6900;PEARLS;9995;28;;;;;10002;1;10005.0;28.0;;;9998.5;16.0
7000;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;16.0
7100;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;16.0
7200;PEARLS;9996;1;9995.0;26.0;;;10004;1;10005.0;26.0;;;10000.0;16.0
7300;PEARLS;9996;1;9995.0;27.0;;;10004;1;10005.0;27.0;;;10000.0;16.0
7400;PEARLS;9995;28;;;;;10002;3;10005.0;28.0;;;9998.5;16.0
7500;PEARLS;10002;1;9996.0;1.0;9995.0;25.0;10004;1;10005.0;25.0;;;10003.0;18.0
7600;PEARLS;9996;2;9995.0;28.0;;;10004;2;10005.0;28.0;;;10000.0;20.0
7700;PEARLS;9996;1;9995.0;25.0;;;10002;1;10004.0;1.0;10005.0;25.0;9999.0;20.0
7800;PEARLS;9996;1;9995.0;21.0;;;10004;1;10005.0;21.0;;;10000.0;20.0
7900;PEARLS;9996;1;9995.0;29.0;;;10004;1;10005.0;29.0;;;10000.0;20.0
8000;PEARLS;9998;9;9996.0;1.0;9995.0;23.0;10004;1;10005.0;23.0;;;10001.0;20.0
8100;PEARLS;9998;9;9996.0;1.0;9995.0;20.0;10004;1;10005.0;20.0;;;10001.0;20.0
8200;PEARLS;9995;30;;;;;10002;10;10005.0;30.0;;;9998.5;20.0
8300;PEARLS;9996;2;9995.0;27.0;;;10004;2;10005.0;27.0;;;10000.0;20.0
8400;PEARLS;9998;6;9995.0;25.0;;;10005;25;;;;;10001.5;20.0
8500;PEARLS;9996;1;9995.0;23.0;;;9998;6;10004.0;1.0;10005.0;23.0;9997.0;20.0
8600;PEARLS;9996;1;9995.0;27.0;;;10002;10;10004.0;1.0;10005.0;27.0;9999.0;20.0
8700;PEARLS;9996;2;9995.0;22.0;;;10002;5;10004.0;2.0;10005.0;22.0;9999.0;22.0
8800;PEARLS;10002;1;9998.0;1.0;9995.0;20.0;10005;20;;;;;10003.5;26.0
8900;PEARLS;9996;1;9995.0;26.0;;;10004;1;10005.0;26.0;;;10000.0;28.0
9000;PEARLS;9996;2;9995.0;29.0;;;10004;2;10005.0;29.0;;;10000.0;28.0
9100;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;28.0
9200;PEARLS;9995;28;;;;;10002;2;10005.0;28.0;;;9998.5;28.0
9300;PEARLS;10000;5;9998.0;9.0;9996.0;2.0;10004;2;10005.0;26.0;;;10002.0;28.0
9400;PEARLS;9996;2;9995.0;25.0;;;10004;2;10005.0;25.0;;;10000.0;28.0
9500;PEARLS;9996;2;9995.0;23.0;;;10002;6;10004.0;2.0;10005.0;23.0;9999.0;28.0
9600;PEARLS;10000;3;9996.0;2.0;9995.0;29.0;10004;2;10005.0;29.0;;;10002.0;28.0
9700;PEARLS;9996;2;9995.0;28.0;;;10004;2;10005.0;28.0;;;10000.0;28.0
9800;PEARLS;9996;2;9995.0;23.0;;;10004;2;10005.0;23.0;;;10000.0;28.0
9900;PEARLS;9996;2;9995.0;25.0;;;10004;2;10005.0;25.0;;;10000.0;28.0
10000;PEARLS;9996;1;9995.0;30.0;;;10004;1;10005.0;30.0;;;10000.0;28.0
10100;PEARLS;10000;5;9995.0;25.0;;;10005;25;;;;;10002.5;26.0
10200;PEARLS;9996;1;9995.0;29.0;;;10004;1;10005.0;29.0;;;10000.0;26.0
10300;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;22.0
10400;PEARLS;9996;1;9995.0;22.0;;;10002;3;10004.0;1.0;10005.0;22.0;9999.0;22.0
10500;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;22.0
10600;PEARLS;9996;1;9995.0;29.0;;;10002;8;10004.0;1.0;10005.0;29.0;9999.0;22.0
10700;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;22.0
10800;PEARLS;9996;2;9995.0;22.0;;;10004;2;10005.0;22.0;;;10000.0;22.0
10900;PEARLS;9996;1;9995.0;21.0;;;10004;1;10005.0;21.0;;;10000.0;22.0
11000;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;22.0
11100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;22.0
11200;PEARLS;9996;1;9995.0;20.0;;;10004;1;10005.0;20.0;;;10000.0;32.0
11300;PEARLS;9996;2;9995.0;21.0;;;10004;2;10005.0;21.0;;;10000.0;32.0
11400;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;32.0
11500;PEARLS;10002;2;9998.0;4.0;9995.0;24.0;10005;24;;;;;10003.5;32.0
11600;PEARLS;9995;30;;;;;10002;9;10005.0;30.0;;;9998.5;32.0
11700;PEARLS;9996;1;9995.0;22.0;;;10004;1;10005.0;22.0;;;10000.0;32.0
11800;PEARLS;9996;2;9995.0;29.0;;;10004;2;10005.0;29.0;;;10000.0;32.0
11900;PEARLS;9996;1;9995.0;22.0;;;10004;1;10005.0;22.0;;;10000.0;32.0
12000;PEARLS;9996;2;9995.0;28.0;;;10004;2;10005.0;28.0;;;10000.0;32.0
12100;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;32.0
12200;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;32.0
12300;PEARLS;9998;6;9995.0;28.0;;;10005;28;;;;;10001.5;32.0
12400;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;32.0
12500;PEARLS;9996;1;9995.0;28.0;;;10002;10;10004.0;1.0;10005.0;28.0;9999.0;32.0
12600;PEARLS;9996;1;9995.0;26.0;;;10004;1;10005.0;26.0;;;10000.0;32.0
12700;PEARLS;9996;1;9995.0;22.0;;;10004;1;10005.0;22.0;;;10000.0;32.0
12800;PEARLS;9995;20;;;;;9998;1;10002.0;10.0;10005.0;20.0;9996.5;32.0
12900;PEARLS;9995;20;;;;;9998;1;10002.0;8.0;10005.0;20.0;9996.5;32.0
13000;PEARLS;9996;1;9995.0;30.0;;;9998;1;10004.0;1.0;10005.0;30.0;9997.0;32.0
13100;PEARLS;10000;6;9998.0;10.0;9996.0;1.0;10004;1;10005.0;21.0;;;10002.0;30.0
13200;PEARLS;9996;1;9995.0;22.0;;;10002;2;10004.0;1.0;10005.0;22.0;9999.0;30.0
13300;PEARLS;9996;2;9995.0;27.0;;;10002;6;10004.0;2.0;10005.0;27.0;9999.0;30.0
13400;PEARLS;9998;4;9996.0;1.0;9995.0;27.0;10004;1;10005.0;27.0;;;10001.0;30.0
13500;PEARLS;9998;5;9995.0;27.0;;;10005;27;;;;;10001.5;30.0
13600;PEARLS;10000;2;9995.0;24.0;;;10005;24;;;;;10002.5;28.0
13700;PEARLS;9996;1;9995.0;20.0;;;10004;1;10005.0;20.0;;;10000.0;28.0
13800;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;28.0
13900;PEARLS;9996;1;9995.0;20.0;;;10004;1;10005.0;20.0;;;10000.0;28.0
14000;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;20.0
14100;PEARLS;9996;2;9995.0;25.0;;;10004;2;10005.0;25.0;;;10000.0;55.0
14200;PEARLS;9996;2;9995.0;23.0;;;10004;2;10005.0;23.0;;;10000.0;55.0
14300;PEARLS;9996;2;9995.0;23.0;;;10004;2;10005.0;23.0;;;10000.0;55.0
14400;PEARLS;9995;20;;;;;10002;10;10005.0;20.0;;;9998.5;55.0
14500;PEARLS;9996;1;9995.0;30.0;;;10002;3;10004.0;1.0;10005.0;30.0;9999.0;55.0
14600;PEARLS;9996;1;9995.0;20.0;;;10004;1;10005.0;20.0;;;10000.0;55.0
14700;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;55.0
14800;PEARLS;9996;2;9995.0;28.0;;;10002;7;10004.0;2.0;10005.0;28.0;9999.0;55.0
14900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;55.0
15000;PEARLS;9996;2;9995.0;21.0;;;10004;2;10005.0;21.0;;;10000.0;55.0
15100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;55.0
15200;PEARLS;9998;4;9995.0;28.0;;;10005;28;;;;;10001.5;75.0
15300;PEARLS;9998;8;9995.0;26.0;;;10005;26;;;;;10001.5;75.0
15400;PEARLS;9995;22;;;;;10002;3;10005.0;22.0;;;9998.5;85.0
15500;PEARLS;9996;1;9995.0;24.0;;;10002;9;10004.0;1.0;10005.0;24.0;9999.0;85.0
15600;PEARLS;9998;8;9995.0;25.0;;;10005;25;;;;;10001.5;85.0
15700;PEARLS;9996;2;9995.0;29.0;;;10004;2;10005.0;29.0;;;10000.0;85.0
15800;PEARLS;9996;1;9995.0;20.0;;;10002;2;10004.0;1.0;10005.0;20.0;9999.0;85.0
15900;PEARLS;10002;1;9996.0;1.0;9995.0;25.0;10004;1;10005.0;25.0;;;10003.0;85.0
16000;PEARLS;9998;4;9996.0;1.0;9995.0;21.0;10004;1;10005.0;21.0;;;10001.0;85.0
16100;PEARLS;9996;2;9995.0;25.0;;;10004;2;10005.0;25.0;;;10000.0;85.0
16200;PEARLS;10000;4;9996.0;1.0;9995.0;29.0;10002;10;10004.0;1.0;10005.0;29.0;10001.0;85.0
16300;PEARLS;9995;30;;;;;10002;9;10005.0;30.0;;;9998.5;85.0
16400;PEARLS;9996;2;9995.0;27.0;;;10000;6;10004.0;2.0;10005.0;27.0;9998.0;85.0
16500;PEARLS;9996;1;9995.0;26.0;;;10002;9;10004.0;1.0;10005.0;26.0;9999.0;85.0
16600;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;85.0
16700;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;85.0
16800;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;85.0
16900;PEARLS;9998;3;9996.0;1.0;9995.0;25.0;10004;1;10005.0;25.0;;;10001.0;85.0
17000;PEARLS;9996;2;9995.0;27.0;;;10004;2;10005.0;27.0;;;10000.0;85.0
17100;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;85.0
17200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;85.0
17300;PEARLS;9996;1;9995.0;24.0;;;10004;1;10005.0;24.0;;;10000.0;87.0
17400;PEARLS;9998;6;9995.0;26.0;;;10005;26;;;;;10001.5;87.0
17500;PEARLS;9996;1;9995.0;21.0;;;10004;1;10005.0;21.0;;;10000.0;87.0
17600;PEARLS;9996;2;9995.0;29.0;;;10004;2;10005.0;29.0;;;10000.0;87.0
17700;PEARLS;9996;2;9995.0;26.0;;;10004;2;10005.0;26.0;;;10000.0;87.0
17800;PEARLS;9996;1;9995.0;29.0;;;10004;1;10005.0;29.0;;;10000.0;87.0
17900;PEARLS;9996;2;9995.0;20.0;;;10004;2;10005.0;20.0;;;10000.0;87.0
18000;PEARLS;10000;3;9996.0;1.0;9995.0;29.0;10004;1;10005.0;29.0;;;10002.0;87.0
18100;PEARLS;9996;1;9995.0;26.0;;;10004;1;10005.0;26.0;;;10000.0;87.0
18200;PEARLS;9998;2;9996.0;1.0;9995.0;28.0;10004;1;10005.0;28.0;;;10001.0;85.0
18300;PEARLS;9998;8;9995.0;27.0;;;10005;27;;;;;10001.5;83.0
18400;PEARLS;9996;1;9995.0;20.0;;;10002;6;10004.0;1.0;10005.0;20.0;9999.0;93.0
18500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;93.0
18600;PEARLS;9996;1;9995.0;30.0;;;10002;10;10004.0;1.0;10005.0;30.0;9999.0;118.0
18700;PEARLS;10000;3;9996.0;2.0;9995.0;30.0;10002;8;10004.0;2.0;10005.0;30.0;10001.0;118.0
18800;PEARLS;9996;2;9995.0;24.0;;;10002;6;10004.0;2.0;10005.0;24.0;9999.0;118.0
18900;PEARLS;9998;6;9996.0;2.0;9995.0;23.0;10004;2;10005.0;23.0;;;10001.0;118.0
19000;PEARLS;9996;1;9995.0;23.0;;;10002;9;10004.0;1.0;10005.0;23.0;9999.0;118.0
19100;PEARLS;9996;1;9995.0;23.0;;;10002;8;10004.0;1.0;10005.0;23.0;9999.0;118.0
19200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;118.0
19300;PEARLS;10002;2;9998.0;4.0;9996.0;2.0;10004;2;10005.0;29.0;;;10003.0;118.0
19400;PEARLS;10002;1;9998.0;2.0;9996.0;1.0;10004;1;10005.0;22.0;;;10003.0;118.0
19500;PEARLS;10002;1;9998.0;5.0;9996.0;2.0;10004;2;10005.0;29.0;;;10003.0;118.0
19600;PEARLS;10002;1;9996.0;1.0;9995.0;21.0;10004;1;10005.0;21.0;;;10003.0;120.0
19700;PEARLS;9996;1;9995.0;25.0;;;10004;1;10005.0;25.0;;;10000.0;122.0
19800;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;122.0
19900;PEARLS;10002;1;9996.0;2.0;9995.0;24.0;10004;2;10005.0;24.0;;;10003.0;122.0
20000;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;124.0
20100;PEARLS;10002;1;9995.0;30.0;;;10005;30;;;;;10003.5;124.0
20200;PEARLS;10002;1;9996.0;1.0;9995.0;27.0;10004;1;10005.0;27.0;;;10003.0;124.0
20300;PEARLS;9996;1;9995.0;24.0;;;10004;1;10005.0;24.0;;;10000.0;126.0
20400;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;126.0
20500;PEARLS;9996;1;9995.0;24.0;;;10004;1;10005.0;24.0;;;10000.0;126.0
20600;PEARLS;9995;21;;;;;9998;1;10005.0;21.0;;;9996.5;126.0
20700;PEARLS;9996;1;9995.0;22.0;;;10004;1;10005.0;22.0;;;10000.0;79.0
20800;PEARLS;9996;2;9995.0;21.0;;;10004;2;10005.0;21.0;;;10000.0;79.0
20900;PEARLS;9996;2;9995.0;28.0;;;9998;1;10004.0;2.0;10005.0;28.0;9997.0;79.0
21000;PEARLS;9996;1;9995.0;28.0;;;10004;1;10005.0;28.0;;;10000.0;77.0
21100;PEARLS;9996;1;9995.0;22.0;;;10004;1;10005.0;22.0;;;10000.0;77.0
21200;PEARLS;9996;1;9995.0;27.0;;;10004;1;10005.0;27.0;;;10000.0;77.0
21300;PEARLS;9996;2;9995.0;27.0;;;10002;5;10004.0;2.0;10005.0;27.0;9999.0;77.0
21400;PEARLS;9996;2;9995.0;21.0;;;10004;2;10005.0;21.0;;;10000.0;79.0
21500;PEARLS;9996;1;9995.0;25.0;;;10002;5;10004.0;1.0;10005.0;25.0;9999.0;79.0
21600;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;79.0
21700;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;79.0
21800;PEARLS;10002;1;9996.0;2.0;9995.0;25.0;10004;2;10005.0;25.0;;;10003.0;79.0
21900;PEARLS;9998;3;9995.0;21.0;;;10005;21;;;;;10001.5;79.0
22000;PEARLS;9998;1;9995.0;24.0;;;10005;24;;;;;10001.5;79.0
22100;PEARLS;9996;1;9995.0;25.0;;;10004;1;10005.0;25.0;;;10000.0;79.0
22200;PEARLS;9996;2;9995.0;25.0;;;10002;1;10004.0;2.0;10005.0;25.0;9999.0;79.0
22300;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;79.0
22400;PEARLS;9996;1;9995.0;28.0;;;10004;1;10005.0;28.0;;;10000.0;79.0
22500;PEARLS;9996;1;9995.0;29.0;;;10004;1;10005.0;29.0;;;10000.0;79.0
22600;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;79.0
22700;PEARLS;9995;27;;;;;9998;1;10005.0;27.0;;;9996.5;79.0
22800;PEARLS;10002;1;9996.0;2.0;9995.0;20.0;10004;2;10005.0;20.0;;;10003.0;77.0
22900;PEARLS;9996;1;9995.0;21.0;;;10004;1;10005.0;21.0;;;10000.0;77.0
23000;PEARLS;10002;4;9996.0;2.0;9995.0;24.0;10004;2;10005.0;24.0;;;10003.0;69.0
23100;PEARLS;9996;1;9995.0;21.0;;;9998;1;10004.0;1.0;10005.0;21.0;9997.0;69.0
23200;PEARLS;9996;1;9995.0;28.0;;;10004;1;10005.0;28.0;;;10000.0;69.0
23300;PEARLS;10000;2;9996.0;2.0;9995.0;20.0;10002;4;10004.0;2.0;10005.0;20.0;10001.0;65.0
23400;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;65.0
23500;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;65.0
23600;PEARLS;9996;1;9995.0;22.0;;;10002;3;10004.0;1.0;10005.0;22.0;9999.0;65.0
23700;PEARLS;9996;1;9995.0;26.0;;;10004;1;10005.0;26.0;;;10000.0;65.0
23800;PEARLS;9996;2;9995.0;27.0;;;10004;2;10005.0;27.0;;;10000.0;65.0
23900;PEARLS;9995;23;;;;;9998;3;10005.0;23.0;;;9996.5;65.0
24000;PEARLS;9996;2;9995.0;24.0;;;10004;2;10005.0;24.0;;;10000.0;19.0
24100;PEARLS;9996;2;9995.0;29.0;;;10002;7;10004.0;2.0;10005.0;29.0;9999.0;19.0
24200;PEARLS;9996;2;9995.0;30.0;;;10004;2;10005.0;30.0;;;10000.0;19.0
24300;PEARLS;10002;1;9995.0;29.0;;;10005;29;;;;;10003.5;19.0
24400;PEARLS;9996;1;9995.0;28.0;;;10004;1;10005.0;28.0;;;10000.0;21.0
24500;PEARLS;9998;8;9996.0;2.0;9995.0;20.0;10004;2;10005.0;20.0;;;10001.0;21.0
24600;PEARLS;9996;2;9995.0;28.0;;;10004;2;10005.0;28.0;;;10000.0;21.0
24700;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;5.0
24800;PEARLS;9996;2;9995.0;21.0;;;10004;2;10005.0;21.0;;;10000.0;5.0
24900;PEARLS;9996;2;9995.0;26.0;;;10002;9;10004.0;2.0;10005.0;26.0;9999.0;5.0
25000;PEARLS;9998;8;9996.0;2.0;9995.0;22.0;10004;2;10005.0;22.0;;;10001.0;5.0
25100;PEARLS;10002;1;9995.0;24.0;;;10005;24;;;;;10003.5;5.0
25200;PEARLS;9996;1;9995.0;25.0;;;10004;1;10005.0;25.0;;;10000.0;7.0
25300;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;7.0
25400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;7.0
25500;PEARLS;9996;2;9995.0;29.0;;;10002;1;10004.0;2.0;10005.0;29.0;9999.0;7.0
25600;PEARLS;9996;2;9995.0;29.0;;;10004;2;10005.0;29.0;;;10000.0;7.0
25700;PEARLS;10002;3;9996.0;2.0;9995.0;28.0;10004;2;10005.0;28.0;;;10003.0;31.0
25800;PEARLS;10000;3;9996.0;1.0;9995.0;23.0;10004;1;10005.0;23.0;;;10002.0;37.0
25900;PEARLS;9996;1;9995.0;24.0;;;10002;6;10004.0;1.0;10005.0;24.0;9999.0;37.0
26000;PEARLS;9996;2;9995.0;24.0;;;10004;2;10005.0;24.0;;;10000.0;37.0
26100;PEARLS;9996;2;9995.0;21.0;;;10004;2;10005.0;21.0;;;10000.0;37.0
26200;PEARLS;10002;1;9995.0;30.0;;;10005;30;;;;;10003.5;37.0
26300;PEARLS;9998;3;9995.0;28.0;;;10005;28;;;;;10001.5;37.0
26400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;37.0
26500;PEARLS;9998;1;9996.0;1.0;9995.0;25.0;10004;1;10005.0;25.0;;;10001.0;82.0
26600;PEARLS;9996;1;9995.0;22.0;;;10004;1;10005.0;22.0;;;10000.0;82.0
26700;PEARLS;10000;2;9996.0;1.0;9995.0;22.0;10004;1;10005.0;22.0;;;10002.0;82.0
26800;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;82.0
26900;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;82.0
27000;PEARLS;10002;1;9995.0;21.0;;;10005;21;;;;;10003.5;82.0
27100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;84.0
27200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;84.0
27300;PEARLS;9998;9;9995.0;30.0;;;10005;30;;;;;10001.5;84.0
27400;PEARLS;9998;1;9995.0;23.0;;;10000;6;10005.0;23.0;;;9999.0;84.0
27500;PEARLS;10002;1;9996.0;2.0;9995.0;26.0;10004;2;10005.0;26.0;;;10003.0;84.0
27600;PEARLS;9996;1;9995.0;29.0;;;10004;1;10005.0;29.0;;;10000.0;84.0
27700;PEARLS;9995;27;;;;;9998;1;10005.0;27.0;;;9996.5;78.0
27800;PEARLS;9996;1;9995.0;23.0;;;10004;1;10005.0;23.0;;;10000.0;76.0
27900;PEARLS;10002;4;9998.0;6.0;9996.0;1.0;10004;1;10005.0;22.0;;;10003.0;76.0
28000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;84.0
28100;PEARLS;9998;3;9995.0;24.0;;;10000;5;10005.0;24.0;;;9999.0;89.0
28200;PEARLS;9996;2;9995.0;23.0;;;10004;2;10005.0;23.0;;;10000.0;89.0
