timestamp;buyer;seller;symbol;currency;price;quantity;dir
25100;;;PEARLS;SEASHELLS;10002.0;1;S
25600;;;PEARLS;SEASHELLS;10004.0;2;B
25700;;;PEARLS;SEASHELLS;10002.0;8;S
25700;;;PEARLS;SEASHELLS;10002.0;3;S
26400;;;PEARLS;SEASHELLS;10005.0;9;B
27000;;;PEARLS;SEASHELLS;10002.0;1;S
27700;;;PEARLS;SEASHELLS;9998.0;1;B
27700;;;PEARLS;SEASHELLS;9998.0;3;B
27900;;;PEARLS;SEASHELLS;10002.0;4;S
28000;;;PEARLS;SEASHELLS;10005.0;1;B
28300;;;PEARLS;SEASHELLS;9998.0;1;B
28300;;;PEARLS;SEASHELLS;9998.0;2;B
28600;;;PEARLS;SEASHELLS;9998.0;1;B
29400;;;PEARLS;SEASHELLS;10005.0;2;B
29500;;;PEARLS;SEASHELLS;9998.0;3;B
29500;;;PEARLS;SEASHELLS;9998.0;2;B
30400;;;PEARLS;SEASHELLS;10004.0;1;B
30400;;;PEARLS;SEASHELLS;10004.0;6;B
31000;;;PEARLS;SEASHELLS;9996.0;1;S
31300;;;PEARLS;SEASHELLS;9998.0;1;B
31600;;;PEARLS;SEASHELLS;10002.0;3;S
31800;;;PEARLS;SEASHELLS;10002.0;1;S
32100;;;PEARLS;SEASHELLS;10002.0;4;B
32500;;;PEARLS;SEASHELLS;10002.0;1;S
32800;;;PEARLS;SEASHELLS;9996.0;2;S
32800;;;PEARLS;SEASHELLS;9995.0;2;S
33500;;;PEARLS;SEASHELLS;10002.0;3;B
34000;;;PEARLS;SEASHELLS;9998.0;1;S
34100;;;PEARLS;SEASHELLS;10002.0;1;S
35600;;;PEARLS;SEASHELLS;10002.0;1;S
36300;;;PEARLS;SEASHELLS;10005.0;1;B
36500;;;PEARLS;SEASHELLS;10005.0;4;B
37400;;;PEARLS;SEASHELLS;10002.0;1;S
37900;;;PEARLS;SEASHELLS;9995.0;4;S
38400;;;PEARLS;SEASHELLS;10004.0;2;B
38500;;;PEARLS;SEASHELLS;10002.0;6;S
38900;;;PEARLS;SEASHELLS;9995.0;2;S
39100;;;PEARLS;SEASHELLS;10002.0;5;B
39300;;;PEARLS;SEASHELLS;9996.0;1;S
41500;;;PEARLS;SEASHELLS;10002.0;1;B
41500;;;PEARLS;SEASHELLS;10000.0;2;B
41600;;;PEARLS;SEASHELLS;9995.0;1;S
42900;;;PEARLS;SEASHELLS;10002.0;1;B
43100;;;PEARLS;SEASHELLS;10005.0;2;B
43400;;;PEARLS;SEASHELLS;10002.0;1;S
43700;;;PEARLS;SEASHELLS;9998.0;1;S
43900;;;PEARLS;SEASHELLS;10004.0;2;B
44000;;;PEARLS;SEASHELLS;9998.0;1;B
44800;;;PEARLS;SEASHELLS;9996.0;1;S
45100;;;PEARLS;SEASHELLS;9996.0;1;S
45800;;;PEARLS;SEASHELLS;9996.0;10;S
45800;;;PEARLS;SEASHELLS;9996.0;1;S
46200;;;PEARLS;SEASHELLS;9998.0;1;S
46300;;;PEARLS;SEASHELLS;9995.0;1;S
46800;;;PEARLS;SEASHELLS;9996.0;1;S
48300;;;PEARLS;SEASHELLS;9995.0;1;S
48600;;;PEARLS;SEASHELLS;10004.0;1;B
49300;;;PEARLS;SEASHELLS;10005.0;1;B
49700;;;PEARLS;SEASHELLS;9995.0;2;S
50200;;;PEARLS;SEASHELLS;9996.0;1;S
50400;;;PEARLS;SEASHELLS;9996.0;2;S
50900;;;PEARLS;SEASHELLS;9996.0;2;S
51000;;;PEARLS;SEASHELLS;9998.0;1;B
51600;;;PEARLS;SEASHELLS;10002.0;1;B
51900;;;PEARLS;SEASHELLS;10002.0;2;S
52000;;;PEARLS;SEASHELLS;9998.0;2;B
52700;;;PEARLS;SEASHELLS;10002.0;3;S
53000;;;PEARLS;SEASHELLS;9998.0;1;S
53200;;;PEARLS;SEASHELLS;10002.0;1;S
53300;;;PEARLS;SEASHELLS;9998.0;2;B
53600;;;PEARLS;SEASHELLS;9998.0;1;S
53700;;;PEARLS;SEASHELLS;10004.0;2;B
53900;;;PEARLS;SEASHELLS;10002.0;1;B
54300;;;PEARLS;SEASHELLS;9998.0;1;B
54600;;;PEARLS;SEASHELLS;9996.0;1;S
54600;;;PEARLS;SEASHELLS;9996.0;5;S
54900;;;PEARLS;SEASHELLS;10002.0;3;B
56100;;;PEARLS;SEASHELLS;10004.0;1;B
56500;;;PEARLS;SEASHELLS;9998.0;1;S
56700;;;PEARLS;SEASHELLS;10002.0;1;S
57000;;;PEARLS;SEASHELLS;10004.0;1;B
57100;;;PEARLS;SEASHELLS;10002.0;1;S
57200;;;PEARLS;SEASHELLS;10002.0;1;S
57300;;;PEARLS;SEASHELLS;10002.0;1;S
57700;;;PEARLS;SEASHELLS;10002.0;2;S
58400;;;PEARLS;SEASHELLS;9996.0;1;S
58600;;;PEARLS;SEASHELLS;9998.0;1;B
59500;;;PEARLS;SEASHELLS;10005.0;4;B
59700;;;PEARLS;SEASHELLS;10002.0;6;S
60200;;;PEARLS;SEASHELLS;9996.0;1;S
60200;;;PEARLS;SEASHELLS;9996.0;1;S
60300;;;PEARLS;SEASHELLS;9996.0;2;S
60300;;;PEARLS;SEASHELLS;9996.0;6;S
60400;;;PEARLS;SEASHELLS;9998.0;1;M
60500;;;PEARLS;SEASHELLS;9998.0;1;B
61100;;;PEARLS;SEASHELLS;10005.0;2;B
61100;;;PEARLS;SEASHELLS;10002.0;1;S
62300;;;PEARLS;SEASHELLS;10004.0;1;B
63200;;;PEARLS;SEASHELLS;9998.0;1;S
63300;;;PEARLS;SEASHELLS;9998.0;1;B
63500;;;PEARLS;SEASHELLS;9998.0;6;B
63700;;;PEARLS;SEASHELLS;9996.0;1;S
64200;;;PEARLS;SEASHELLS;9995.0;2;S
64500;;;PEARLS;SEASHELLS;10005.0;2;B
64500;;;PEARLS;SEASHELLS;10002.0;1;M
64900;;;PEARLS;SEASHELLS;10005.0;2;B
65300;;;PEARLS;SEASHELLS;10000.0;2;S
65300;;;PEARLS;SEASHELLS;9998.0;1;S
65500;;;PEARLS;SEASHELLS;9998.0;1;B
65600;;;PEARLS;SEASHELLS;9995.0;1;S
65800;;;PEARLS;SEASHELLS;9996.0;1;S
65900;;;PEARLS;SEASHELLS;9998.0;1;B
66000;;;PEARLS;SEASHELLS;9998.0;1;S
66700;;;PEARLS;SEASHELLS;9998.0;2;B
67400;;;PEARLS;SEASHELLS;9996.0;1;S
67900;;;PEARLS;SEASHELLS;9998.0;2;S
68000;;;PEARLS;SEASHELLS;10002.0;5;S
68000;;;PEARLS;SEASHELLS;10005.0;3;B
68100;;;PEARLS;SEASHELLS;10002.0;1;B
68500;;;PEARLS;SEASHELLS;10002.0;1;S
68900;;;PEARLS;SEASHELLS;10002.0;1;S
69300;;;PEARLS;SEASHELLS;10005.0;2;B
71600;;;PEARLS;SEASHELLS;9995.0;10;S
74100;;;PEARLS;SEASHELLS;10002.0;1;S
74400;;;PEARLS;SEASHELLS;10004.0;1;B
74900;;;PEARLS;SEASHELLS;10002.0;1;S
75200;;;PEARLS;SEASHELLS;9996.0;1;S
76400;;;PEARLS;SEASHELLS;10002.0;1;B
77700;;;PEARLS;SEASHELLS;9998.0;5;S
78000;;;PEARLS;SEASHELLS;10002.0;2;S
78300;;;PEARLS;SEASHELLS;9995.0;2;S
79000;;;PEARLS;SEASHELLS;10005.0;2;B
79000;;;PEARLS;SEASHELLS;10004.0;1;B
79500;;;PEARLS;SEASHELLS;10002.0;1;S
80300;;;PEARLS;SEASHELLS;10002.0;1;S
80800;;;PEARLS;SEASHELLS;10002.0;1;B
81300;;;PEARLS;SEASHELLS;9998.0;1;B
81700;;;PEARLS;SEASHELLS;10002.0;1;B
81800;;;PEARLS;SEASHELLS;9998.0;1;S
82300;;;PEARLS;SEASHELLS;10004.0;1;B
83200;;;PEARLS;SEASHELLS;9996.0;1;S
83200;;;PEARLS;SEASHELLS;9996.0;1;S
83700;;;PEARLS;SEASHELLS;10004.0;1;B
84600;;;PEARLS;SEASHELLS;10004.0;2;B
85000;;;PEARLS;SEASHELLS;9998.0;5;B
85700;;;PEARLS;SEASHELLS;9995.0;2;S
85700;;;PEARLS;SEASHELLS;10005.0;4;B
85900;;;PEARLS;SEASHELLS;9998.0;2;S
86000;;;PEARLS;SEASHELLS;10002.0;1;B
86300;;;PEARLS;SEASHELLS;9998.0;1;B
86500;;;PEARLS;SEASHELLS;10002.0;1;S
87900;;;PEARLS;SEASHELLS;10002.0;4;S
88300;;;PEARLS;SEASHELLS;10004.0;2;B
88500;;;PEARLS;SEASHELLS;10002.0;5;S
88600;;;PEARLS;SEASHELLS;9998.0;1;B
90100;;;PEARLS;SEASHELLS;10004.0;1;B
90700;;;PEARLS;SEASHELLS;10002.0;6;B
91000;;;PEARLS;SEASHELLS;9998.0;1;B
91400;;;PEARLS;SEASHELLS;10002.0;1;S
91900;;;PEARLS;SEASHELLS;10002.0;1;S
92300;;;PEARLS;SEASHELLS;9996.0;1;S
93000;;;PEARLS;SEASHELLS;10002.0;1;S
93100;;;PEARLS;SEASHELLS;9998.0;1;B
93300;;;PEARLS;SEASHELLS;9998.0;1;S
93500;;;PEARLS;SEASHELLS;9998.0;1;B
93700;;;PEARLS;SEASHELLS;10002.0;1;B
93900;;;PEARLS;SEASHELLS;9998.0;1;B
94700;;;PEARLS;SEASHELLS;9996.0;2;S
94700;;;PEARLS;SEASHELLS;9996.0;9;S
94800;;;PEARLS;SEASHELLS;10002.0;4;B
95100;;;PEARLS;SEASHELLS;9996.0;2;S
95300;;;PEARLS;SEASHELLS;10002.0;1;S
95900;;;PEARLS;SEASHELLS;10002.0;3;B
95900;;;PEARLS;SEASHELLS;10002.0;5;B
96100;;;PEARLS;SEASHELLS;9995.0;1;S
96400;;;PEARLS;SEASHELLS;10002.0;3;S
96900;;;PEARLS;SEASHELLS;10005.0;3;B
97200;;;PEARLS;SEASHELLS;10005.0;12;B
97300;;;PEARLS;SEASHELLS;10004.0;1;B
97400;;;PEARLS;SEASHELLS;9998.0;1;S
97600;;;PEARLS;SEASHELLS;9998.0;1;B
97900;;;PEARLS;SEASHELLS;10002.0;4;S
98100;;;PEARLS;SEASHELLS;10002.0;1;S
98300;;;PEARLS;SEASHELLS;9998.0;1;B
98800;;;PEARLS;SEASHELLS;9996.0;1;S
99000;;;PEARLS;SEASHELLS;9998.0;1;B
100100;;;PEARLS;SEASHELLS;9998.0;1;B
100500;;;PEARLS;SEASHELLS;9998.0;1;S
102200;;;PEARLS;SEASHELLS;10004.0;2;B
102300;;;PEARLS;SEASHELLS;10002.0;3;S
102300;;;PEARLS;SEASHELLS;10002.0;1;S
102500;;;PEARLS;SEASHELLS;10002.0;1;S
102900;;;PEARLS;SEASHELLS;9998.0;1;B
103100;;;PEARLS;SEASHELLS;9995.0;2;S
104000;;;PEARLS;SEASHELLS;9998.0;1;B
104200;;;PEARLS;SEASHELLS;9998.0;2;B
104200;;;PEARLS;SEASHELLS;9998.0;1;B
104300;;;PEARLS;SEASHELLS;9998.0;2;B
104400;;;PEARLS;SEASHELLS;9995.0;2;S
104400;;;PEARLS;SEASHELLS;9998.0;1;B
104700;;;PEARLS;SEASHELLS;10002.0;1;B
105100;;;PEARLS;SEASHELLS;10002.0;1;S
105900;;;PEARLS;SEASHELLS;10002.0;5;B
106800;;;PEARLS;SEASHELLS;10005.0;2;B
107200;;;PEARLS;SEASHELLS;9995.0;4;S
107500;;;PEARLS;SEASHELLS;10002.0;2;B
107700;;;PEARLS;SEASHELLS;10004.0;2;B
108000;;;PEARLS;SEASHELLS;9998.0;6;S
108000;;;PEARLS;SEASHELLS;9998.0;5;S
108300;;;PEARLS;SEASHELLS;9998.0;1;B
108600;;;PEARLS;SEASHELLS;10002.0;1;S
108700;;;PEARLS;SEASHELLS;9995.0;10;S
108900;;;PEARLS;SEASHELLS;10004.0;1;B
109100;;;PEARLS;SEASHELLS;10002.0;2;S
109900;;;PEARLS;SEASHELLS;10005.0;1;B
111300;;;PEARLS;SEASHELLS;9995.0;1;S
111600;;;PEARLS;SEASHELLS;9996.0;2;S
112000;;;PEARLS;SEASHELLS;10002.0;1;B
112200;;;PEARLS;SEASHELLS;10002.0;1;B
112500;;;PEARLS;SEASHELLS;10002.0;1;S
113400;;;PEARLS;SEASHELLS;10004.0;1;B
113800;;;PEARLS;SEASHELLS;9996.0;1;S
114700;;;PEARLS;SEASHELLS;10005.0;12;B
114700;;;PEARLS;SEASHELLS;9995.0;4;S
115600;;;PEARLS;SEASHELLS;9998.0;1;S
115800;;;PEARLS;SEASHELLS;9998.0;1;B
118000;;;PEARLS;SEASHELLS;9995.0;1;S
119300;;;PEARLS;SEASHELLS;10002.0;1;B
120200;;;PEARLS;SEASHELLS;10002.0;1;B
120500;;;PEARLS;SEASHELLS;9998.0;3;B
120800;;;PEARLS;SEASHELLS;10000.0;2;S
120900;;;PEARLS;SEASHELLS;9998.0;1;B
121800;;;PEARLS;SEASHELLS;9998.0;2;S
122300;;;PEARLS;SEASHELLS;10004.0;3;B
122300;;;PEARLS;SEASHELLS;10004.0;2;B
123000;;;PEARLS;SEASHELLS;9998.0;1;B
124400;;;PEARLS;SEASHELLS;10002.0;1;S
124500;;;PEARLS;SEASHELLS;9995.0;5;S
124700;;;PEARLS;SEASHELLS;9998.0;1;B
124900;;;PEARLS;SEASHELLS;10002.0;2;B
125100;;;PEARLS;SEASHELLS;9998.0;1;B
125200;;;PEARLS;SEASHELLS;10004.0;1;B
125300;;;PEARLS;SEASHELLS;10005.0;2;B
125400;;;PEARLS;SEASHELLS;9996.0;2;S
126400;;;PEARLS;SEASHELLS;9996.0;1;S
126400;;;PEARLS;SEASHELLS;9996.0;3;S
126500;;;PEARLS;SEASHELLS;9998.0;4;S
127000;;;PEARLS;SEASHELLS;9995.0;12;S
127200;;;PEARLS;SEASHELLS;10002.0;2;S
127400;;;PEARLS;SEASHELLS;10002.0;1;S
127800;;;PEARLS;SEASHELLS;10004.0;2;B
127900;;;PEARLS;SEASHELLS;10002.0;1;B
129200;;;PEARLS;SEASHELLS;9995.0;2;S
129700;;;PEARLS;SEASHELLS;9995.0;1;S
130100;;;PEARLS;SEASHELLS;10002.0;4;S
130100;;;PEARLS;SEASHELLS;10002.0;1;S
130300;;;PEARLS;SEASHELLS;9998.0;3;B
130500;;;PEARLS;SEASHELLS;9998.0;3;B
131200;;;PEARLS;SEASHELLS;9998.0;1;B
131400;;;PEARLS;SEASHELLS;9998.0;3;B
131600;;;PEARLS;SEASHELLS;9998.0;1;B
132000;;;PEARLS;SEASHELLS;10004.0;1;B
132100;;;PEARLS;SEASHELLS;9998.0;5;S
132300;;;PEARLS;SEASHELLS;10000.0;1;S
132700;;;PEARLS;SEASHELLS;10004.0;9;B
132700;;;PEARLS;SEASHELLS;10004.0;1;B
133400;;;PEARLS;SEASHELLS;10004.0;1;B
133700;;;PEARLS;SEASHELLS;10004.0;1;B
134700;;;PEARLS;SEASHELLS;10004.0;1;B
134800;;;PEARLS;SEASHELLS;10004.0;2;B
134900;;;PEARLS;SEASHELLS;10002.0;1;B
136500;;;PEARLS;SEASHELLS;10005.0;2;B
136800;;;PEARLS;SEASHELLS;9998.0;2;B
137700;;;PEARLS;SEASHELLS;10004.0;1;B
139100;;;PEARLS;SEASHELLS;9998.0;5;B
139400;;;PEARLS;SEASHELLS;9996.0;1;S
139400;;;PEARLS;SEASHELLS;9996.0;2;S
140700;;;PEARLS;SEASHELLS;9998.0;2;S
141100;;;PEARLS;SEASHELLS;9998.0;1;B
142000;;;PEARLS;SEASHELLS;9996.0;1;S
142400;;;PEARLS;SEASHELLS;10004.0;1;B
143100;;;PEARLS;SEASHELLS;9995.0;2;S
143200;;;PEARLS;SEASHELLS;9995.0;1;S
143200;;;PEARLS;SEASHELLS;9998.0;1;B
143800;;;PEARLS;SEASHELLS;9998.0;1;S
144100;;;PEARLS;SEASHELLS;10002.0;1;S
144200;;;PEARLS;SEASHELLS;10004.0;1;B
144600;;;PEARLS;SEASHELLS;9998.0;3;S
144900;;;PEARLS;SEASHELLS;10002.0;1;S
145800;;;PEARLS;SEASHELLS;9998.0;3;B
145900;;;PEARLS;SEASHELLS;10004.0;1;B
146300;;;PEARLS;SEASHELLS;10005.0;2;B
146700;;;PEARLS;SEASHELLS;10005.0;5;B
146900;;;PEARLS;SEASHELLS;10004.0;2;B
146900;;;PEARLS;SEASHELLS;10004.0;8;B
147400;;;PEARLS;SEASHELLS;9995.0;1;S
147800;;;PEARLS;SEASHELLS;9998.0;1;B
148000;;;PEARLS;SEASHELLS;10000.0;1;S
148000;;;PEARLS;SEASHELLS;9998.0;1;S
148200;;;PEARLS;SEASHELLS;9995.0;2;S
150100;;;PEARLS;SEASHELLS;10004.0;1;B
150300;;;PEARLS;SEASHELLS;9996.0;1;S
151400;;;PEARLS;SEASHELLS;10002.0;1;S
152000;;;PEARLS;SEASHELLS;10002.0;6;M
152100;;;PEARLS;SEASHELLS;10004.0;2;B
153200;;;PEARLS;SEASHELLS;9995.0;5;S
153500;;;PEARLS;SEASHELLS;10002.0;1;B
153700;;;PEARLS;SEASHELLS;9998.0;1;B
154100;;;PEARLS;SEASHELLS;9998.0;2;S
154400;;;PEARLS;SEASHELLS;10002.0;2;S
154600;;;PEARLS;SEASHELLS;10002.0;1;S
155200;;;PEARLS;SEASHELLS;10002.0;1;S
155600;;;PEARLS;SEASHELLS;9998.0;1;B
155700;;;PEARLS;SEASHELLS;10002.0;1;S
156500;;;PEARLS;SEASHELLS;10002.0;1;B
156700;;;PEARLS;SEASHELLS;10004.0;2;B
157400;;;PEARLS;SEASHELLS;10002.0;1;S
157700;;;PEARLS;SEASHELLS;10004.0;1;B
157900;;;PEARLS;SEASHELLS;10005.0;2;B
158000;;;PEARLS;SEASHELLS;10002.0;1;S
158200;;;PEARLS;SEASHELLS;9998.0;8;S
158300;;;PEARLS;SEASHELLS;10002.0;1;S
159200;;;PEARLS;SEASHELLS;9998.0;2;S
159400;;;PEARLS;SEASHELLS;10002.0;1;B
159900;;;PEARLS;SEASHELLS;9996.0;2;S
162000;;;PEARLS;SEASHELLS;10005.0;2;B
162300;;;PEARLS;SEASHELLS;10002.0;2;S
162700;;;PEARLS;SEASHELLS;9996.0;1;S
162800;;;PEARLS;SEASHELLS;9995.0;2;S
163900;;;PEARLS;SEASHELLS;10002.0;4;S
163900;;;PEARLS;SEASHELLS;10002.0;1;S
164000;;;PEARLS;SEASHELLS;10000.0;3;S
164600;;;PEARLS;SEASHELLS;9998.0;1;S
164800;;;PEARLS;SEASHELLS;9998.0;1;B
165000;;;PEARLS;SEASHELLS;10002.0;2;S
165300;;;PEARLS;SEASHELLS;9996.0;1;S
165300;;;PEARLS;SEASHELLS;9996.0;3;S
166100;;;PEARLS;SEASHELLS;10002.0;1;B
166300;;;PEARLS;SEASHELLS;10002.0;1;S
166400;;;PEARLS;SEASHELLS;10002.0;1;S
166700;;;PEARLS;SEASHELLS;10002.0;1;S
167300;;;PEARLS;SEASHELLS;10005.0;2;B
168100;;;PEARLS;SEASHELLS;10002.0;1;S
168200;;;PEARLS;SEASHELLS;9995.0;1;S
168900;;;PEARLS;SEASHELLS;9998.0;5;B
169300;;;PEARLS;SEASHELLS;10002.0;1;B
170000;;;PEARLS;SEASHELLS;10002.0;2;B
170200;;;PEARLS;SEASHELLS;10004.0;1;B
171400;;;PEARLS;SEASHELLS;9998.0;1;B
171700;;;PEARLS;SEASHELLS;10004.0;1;B
172100;;;PEARLS;SEASHELLS;10002.0;1;B
172200;;;PEARLS;SEASHELLS;10002.0;1;S
172300;;;PEARLS;SEASHELLS;10002.0;1;B
172600;;;PEARLS;SEASHELLS;10002.0;1;S
172700;;;PEARLS;SEASHELLS;10004.0;2;B
173100;;;PEARLS;SEASHELLS;10005.0;4;B
173700;;;PEARLS;SEASHELLS;9998.0;1;B
174100;;;PEARLS;SEASHELLS;9998.0;1;B
174900;;;PEARLS;SEASHELLS;10002.0;1;B
175200;;;PEARLS;SEASHELLS;9998.0;1;B
175200;;;PEARLS;SEASHELLS;9996.0;2;S
175500;;;PEARLS;SEASHELLS;10004.0;1;B
176100;;;PEARLS;SEASHELLS;10002.0;1;B
176500;;;PEARLS;SEASHELLS;10004.0;1;B
176900;;;PEARLS;SEASHELLS;10005.0;9;B
177900;;;PEARLS;SEASHELLS;9998.0;3;S
179600;;;PEARLS;SEASHELLS;10002.0;1;S
180900;;;PEARLS;SEASHELLS;9998.0;2;S
180900;;;PEARLS;SEASHELLS;9998.0;1;S
181000;;;PEARLS;SEASHELLS;10002.0;1;B
181600;;;PEARLS;SEASHELLS;9996.0;1;S
181800;;;PEARLS;SEASHELLS;10005.0;2;B
182300;;;PEARLS;SEASHELLS;9998.0;3;B
182300;;;PEARLS;SEASHELLS;9998.0;1;B
182500;;;PEARLS;SEASHELLS;10002.0;1;S
182700;;;PEARLS;SEASHELLS;9996.0;2;S
182900;;;PEARLS;SEASHELLS;10002.0;1;S
183100;;;PEARLS;SEASHELLS;10002.0;1;S
183900;;;PEARLS;SEASHELLS;10002.0;1;S
184800;;;PEARLS;SEASHELLS;10000.0;2;S
185000;;;PEARLS;SEASHELLS;9995.0;1;S
186000;;;PEARLS;SEASHELLS;9995.0;1;S
186500;;;PEARLS;SEASHELLS;9996.0;1;S
186800;;;PEARLS;SEASHELLS;9995.0;6;S
186800;;;PEARLS;SEASHELLS;9995.0;1;S
186900;;;PEARLS;SEASHELLS;10002.0;5;S
186900;;;PEARLS;SEASHELLS;10004.0;9;B
186900;;;PEARLS;SEASHELLS;10004.0;2;B
187300;;;PEARLS;SEASHELLS;9998.0;2;B
188700;;;PEARLS;SEASHELLS;10002.0;1;S
189000;;;PEARLS;SEASHELLS;10002.0;1;S
189700;;;PEARLS;SEASHELLS;10005.0;1;B
189900;;;PEARLS;SEASHELLS;9998.0;1;S
190400;;;PEARLS;SEASHELLS;10002.0;4;B
190400;;;PEARLS;SEASHELLS;10002.0;1;B
191500;;;PEARLS;SEASHELLS;9995.0;2;S
191600;;;PEARLS;SEASHELLS;9998.0;3;B
191900;;;PEARLS;SEASHELLS;10002.0;1;S
193400;;;PEARLS;SEASHELLS;10002.0;2;S
193600;;;PEARLS;SEASHELLS;9995.0;2;S
194600;;;PEARLS;SEASHELLS;9998.0;2;B
195700;;;PEARLS;SEASHELLS;10002.0;1;S
196600;;;PEARLS;SEASHELLS;9998.0;1;M
196700;;;PEARLS;SEASHELLS;9998.0;2;S
196800;;;PEARLS;SEASHELLS;9998.0;4;B
197100;;;PEARLS;SEASHELLS;9998.0;4;B
197200;;;PEARLS;SEASHELLS;10002.0;1;S
197300;;;PEARLS;SEASHELLS;10004.0;2;B
197400;;;PEARLS;SEASHELLS;9998.0;4;B
197600;;;PEARLS;SEASHELLS;9998.0;1;B
197900;;;PEARLS;SEASHELLS;9998.0;5;B
198000;;;PEARLS;SEASHELLS;10004.0;1;B
198700;;;PEARLS;SEASHELLS;9998.0;5;B
199000;;;PEARLS;SEASHELLS;9996.0;1;S
199400;;;PEARLS;SEASHELLS;10002.0;2;B
200100;;;PEARLS;SEASHELLS;9996.0;1;S
200300;;;PEARLS;SEASHELLS;9996.0;1;S
200300;;;PEARLS;SEASHELLS;9996.0;1;S
200400;;;PEARLS;SEASHELLS;10004.0;7;B
200400;;;PEARLS;SEASHELLS;10004.0;1;B
200500;;;PEARLS;SEASHELLS;10004.0;2;B
200600;;;PEARLS;SEASHELLS;10002.0;1;B
200600;;;PEARLS;SEASHELLS;10002.0;2;B
201700;;;PEARLS;SEASHELLS;9996.0;1;S
201700;;;PEARLS;SEASHELLS;9996.0;2;S
201700;;;PEARLS;SEASHELLS;9998.0;1;B
201900;;;PEARLS;SEASHELLS;9998.0;1;B
202800;;;PEARLS;SEASHELLS;9998.0;1;B
202900;;;PEARLS;SEASHELLS;9996.0;1;S
203800;;;PEARLS;SEASHELLS;9998.0;1;B
203900;;;PEARLS;SEASHELLS;9998.0;2;B
204200;;;PEARLS;SEASHELLS;10002.0;1;M
204400;;;PEARLS;SEASHELLS;10002.0;1;B
204600;;;PEARLS;SEASHELLS;10000.0;3;S
204800;;;PEARLS;SEASHELLS;9998.0;4;M
204800;;;PEARLS;SEASHELLS;9998.0;1;M
204800;;;PEARLS;SEASHELLS;10002.0;6;B
205200;;;PEARLS;SEASHELLS;9996.0;2;S
205300;;;PEARLS;SEASHELLS;10004.0;1;B
205600;;;PEARLS;SEASHELLS;9995.0;8;S
205900;;;PEARLS;SEASHELLS;9998.0;1;S
206200;;;PEARLS;SEASHELLS;9998.0;1;B
206400;;;PEARLS;SEASHELLS;9995.0;1;S
207100;;;PEARLS;SEASHELLS;10005.0;2;B
207800;;;PEARLS;SEASHELLS;9998.0;4;B
208500;;;PEARLS;SEASHELLS;9998.0;1;B
209000;;;PEARLS;SEASHELLS;9998.0;4;B
209300;;;PEARLS;SEASHELLS;9995.0;1;S
209900;;;PEARLS;SEASHELLS;9996.0;2;S
210000;;;PEARLS;SEASHELLS;9998.0;1;B
